GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	IsNegative	Comments	Score	Strength	ScoreType	ExternalDatabase	DatabaseLink	Phenotypes
DIRC3		22267200	TAS		Disease/Trait: Thyroid cancer; Initial Sample Size: 27,758 European ancestry individuals; Replication Sample Size: 1,156 European ancestry cases, up to 42,617 European ancestry controls; Strongest SNP-Risk Allele: rs966423-C; SNPs: rs966423; Context: intron; Risk Allele Frequency: 0.442; p-Value: 1E-9; OR or beta:    1.34; Platform [SNPs passing QC]: Illumina [~16 million] (Imputed)	0.000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	thyroid cancer
NRG1		22267200	TAS		Disease/Trait: Thyroid cancer; Initial Sample Size: 27,758 European ancestry individuals; Replication Sample Size: 1,156 European ancestry cases, up to 42,617 European ancestry controls; Strongest SNP-Risk Allele: rs2439302-G; SNPs: rs2439302; Context: intron; Risk Allele Frequency: 0.351; p-Value: 2E-9; OR or beta:    1.36; Platform [SNPs passing QC]: Illumina [~16 million] (Imputed)	0.000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	thyroid cancer
NTRK3		22388998	TAS		Disease/Trait: Gaucher disease severity; Initial Sample Size: 139 Ashkenazi Jewish cases; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs9806762-?; SNPs: rs9806762; Context: intron; Risk Allele Frequency: NR; p-Value: 7E-6; OR or beta: NR; Platform [SNPs passing QC]: Illumina [540,902]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Gaucher's disease
CDKAL1		22233651	TAS		Disease/Trait: Diabetes (gestational); Initial Sample Size: 468 cases of Korean ancestry, 1,242 controls of Korean ancestry; Replication Sample Size: 931 cases of Korean ancestry, 783 controls of Korean ancestry; Strongest SNP-Risk Allele: rs7754840-C; SNPs: rs7754840; Context: intron; Risk Allele Frequency: 0.445; p-Value: 7E-16; OR or beta:    1.52; Platform [SNPs passing QC]: Affymetrix [2,188,613](imputed)	0.000000000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	gestational diabetes
IGF2BP2		22233651	TAS		Disease/Trait: Diabetes (gestational); Initial Sample Size: 468 cases of Korean ancestry, 1,242 controls of Korean ancestry; Replication Sample Size: 931 cases of Korean ancestry, 783 controls of Korean ancestry; Strongest SNP-Risk Allele: rs1470579-C; SNPs: rs1470579; Context: intron; Risk Allele Frequency: 0.293; p-Value: 2E-7; OR or beta:    1.33; Platform [SNPs passing QC]: Affymetrix [2,188,613](imputed)	0.0000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	gestational diabetes
ANK2		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7694725-?; SNPs: rs7694725; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta:    1.36; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
TSEN2		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs6766510-?; SNPs: rs6766510; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta:    1.58; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
EVC		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs735172-?; SNPs: rs735172; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta:    1.31; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
UPF2		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10795917-?; SNPs: rs10795917; Context: intron; Risk Allele Frequency: NR; p-Value: 7E-7; OR or beta:    1.24; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.0000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
DNAH12		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1916284-?; SNPs: rs1916284; Context: intron; Risk Allele Frequency: NR; p-Value: 1E-6; OR or beta:    1.27; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
BAIAP2L1		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs9649213-?; SNPs: rs9649213; Context: intron; Risk Allele Frequency: NR; p-Value: 1E-6; OR or beta:    1.28; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
RNASE9		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1243647-?; SNPs: rs1243647; Context: missense; Risk Allele Frequency: NR; p-Value: 1E-6; OR or beta:    1.33; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
TNRC6B		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs12628051-?; SNPs: rs12628051; Context: intron; Risk Allele Frequency: NR; p-Value: 3E-6; OR or beta:    1.30; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
ANXA13		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs13258681-?; SNPs: rs13258681; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:    1.32; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
KIF13A		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10456809-?; SNPs: rs10456809; Context: intron; Risk Allele Frequency: NR; p-Value: 5E-6; OR or beta:    1.25; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
SPATA16		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs11720607-?; SNPs: rs11720607; Context: intron; Risk Allele Frequency: NR; p-Value: 5E-6; OR or beta:    1.37; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
ABLIM1		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10885582-?; SNPs: rs10885582; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:    1.37; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
TMTC2		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs12317459-?; SNPs: rs12317459; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:    2.06; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
TNC		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7847271-?; SNPs: rs7847271; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:    1.49; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
ZNF280B		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs5751168-?; SNPs: rs5751168; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:    1.44; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
TNRC6B		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs4821941-?; SNPs: rs4821941; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:    1.30; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
ACOXL		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs3789080-?; SNPs: rs3789080; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-6; OR or beta:    1.41; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
EPHA10		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs731174-?; SNPs: rs731174; Context: intron; Risk Allele Frequency: NR; p-Value: 5E-6; OR or beta:    1.27; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
CEP152		22219177	TAS		Disease/Trait: Prostate cancer (gene x gene interaction); Initial Sample Size: 4,723 cases, 4,792 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs784411-?; SNPs: rs784411; Context: intron; Risk Allele Frequency: NR; p-Value: 1E-7; OR or beta:    1.42; Platform [SNPs passing QC]: Affymetrix & Illumina [1,117,531] (imputed)	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prostate cancer
PRNP		22210626	TAS		Disease/Trait: Prion diseases; Initial Sample Size: 1,281 European ancestry cases, 6,015 European ancestry controls, 290 Papua New Guinea cases, 286 Papua New Guinea controls.; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs1799990-?; SNPs: rs1799990; Context: missense; Risk Allele Frequency: NR; p-Value: 7E-7; OR or beta:    1.30; Platform [SNPs passing QC]: Illumina [NR] (imputed)	0.0000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	prion disease
LOC100289473		22197933	TAS		Disease/Trait: Non-obstructive azoospermia; Initial Sample Size: 981 Chinese ancestry cases, 1,657 Chinese ancestry controls.; Replication Sample Size: 1,946 Chinese ancestry cases, 4,077 Chinese ancestry controls.; Strongest SNP-Risk Allele: rs6080550-?; SNPs: rs6080550; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-9; OR or beta:    1.27; Platform [SNPs passing QC]: Affymetrix [587,347]	0.000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	azoospermia
SOX5		22197933	TAS		Disease/Trait: Non-obstructive azoospermia; Initial Sample Size: 981 Chinese ancestry cases, 1,657 Chinese ancestry controls.; Replication Sample Size: 1,946 Chinese ancestry cases, 4,077 Chinese ancestry controls.; Strongest SNP-Risk Allele: rs10842262-?; SNPs: rs10842262; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-9; OR or beta:    1.23; Platform [SNPs passing QC]: Affymetrix [587,347]	0.000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	azoospermia
KIF3A		22197932	TAS		Disease/Trait: Atopic dermatitis; Initial Sample Size: 5,606 European ancestry cases, 20,565 European ancestry controls; Replication Sample Size: 5,419 European ancestry cases, 19,833 European ancestry controls; Strongest SNP-Risk Allele: rs2897442-C; SNPs: rs2897442; Context: intron; Risk Allele Frequency: 0.29; p-Value: 4E-8; OR or beta:    1.11; Platform [SNPs passing QC]: Afftmetrix & Illumina [~2.5 million] (imputed)	0.00000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	atopic dermatitis
NCF4		22197932	TAS		Disease/Trait: Atopic dermatitis; Initial Sample Size: 5,606 European ancestry cases, 20,565 European ancestry controls; Replication Sample Size: 5,419 European ancestry cases, 19,833 European ancestry controls; Strongest SNP-Risk Allele: rs4821544-C; SNPs: rs4821544; Context: intron; Risk Allele Frequency: 0.29; p-Value: 6E-6; OR or beta:    1.09; Platform [SNPs passing QC]: Afftmetrix & Illumina [~2.5 million] (imputed)	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	atopic dermatitis
ACOXL		22197929	TAS		Disease/Trait: IgA nephropathy; Initial Sample Size: 1,434 Chinese ancestry cases, 4,270 Chinese ancestry controls.; Replication Sample Size: 2,703 Chinese ancestry cases, 3,464 Chinese ancestry controls.; Strongest SNP-Risk Allele: rs4849121-G; SNPs: rs4849121; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-7; OR or beta:    1.15; Platform [SNPs passing QC]: Illumina [444,882]	0.0000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	IgA glomerulonephritis
MTMR3		22197929	TAS		Disease/Trait: IgA nephropathy; Initial Sample Size: 1,434 Chinese ancestry cases, 4,270 Chinese ancestry controls.; Replication Sample Size: 2,703 Chinese ancestry cases, 3,464 Chinese ancestry controls.; Strongest SNP-Risk Allele: rs12537-C; SNPs: rs12537; Context: UTR-3; Risk Allele Frequency: 0.81; p-Value: 1E-11; OR or beta:    1.28; Platform [SNPs passing QC]: Illumina [444,882]	0.00000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	IgA glomerulonephritis
ANK3		22182935	TAS		Disease/Trait: Bipolar disorder; Initial Sample Size: 5,568 European ancestry cases, 7,187 European ancestry controls, 1,000 Taiwanese cases, 1,000 Taiwanese controls; Replication Sample Size: 1,115 European ancestry cases, 2,728 European ancestry controls; Strongest SNP-Risk Allele: rs4948418-T; SNPs: rs4948418; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-10; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [748,555]	0.0000000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	bipolar disorder
LMAN2L		22182935	TAS		Disease/Trait: Bipolar disorder; Initial Sample Size: 5,568 European ancestry cases, 7,187 European ancestry controls, 1,000 Taiwanese cases, 1,000 Taiwanese controls; Replication Sample Size: 1,115 European ancestry cases, 2,728 European ancestry controls; Strongest SNP-Risk Allele: rs2271893-G; SNPs: rs2271893; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-10; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [748,555]	0.0000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	bipolar disorder
C10orf11		22180457	TAS		Disease/Trait: Response to tamoxifen in breast cancer; Initial Sample Size: 240 Japanese ancestry cases; Replication Sample Size: 222 Japanese ancestry cases; Strongest SNP-Risk Allele: rs10509373-C; SNPs: rs10509373; Context: intron; Risk Allele Frequency: 0.024; p-Value: 6E-8; OR or beta:    4.51; Platform [SNPs passing QC]: Illumina [470,796]	0.00000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	breast cancer
PC		22174851	TAS		Disease/Trait: HIV-1 susceptibility; Initial Sample Size: 798 African ancestry; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7122539-?; SNPs: rs7122539; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-6; OR or beta:     .00; Platform [SNPs passing QC]: Illumina [990,115]	0.000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Human immunodeficiency virus infectious disease
PRKG2		22174851	TAS		Disease/Trait: HIV-1 susceptibility; Initial Sample Size: 798 African ancestry; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs3796804-?; SNPs: rs3796804; Context: nearGene-3; Risk Allele Frequency: NR; p-Value: 9E-6; OR or beta:     .00; Platform [SNPs passing QC]: Illumina [990,115]	0.000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Human immunodeficiency virus infectious disease
CYP7B1		22174851	TAS		Disease/Trait: HIV-1 susceptibility; Initial Sample Size: 798 African ancestry; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10808739-?; SNPs: rs10808739; Context: intron; Risk Allele Frequency: NR; p-Value: 1E-6; OR or beta:     .00; Platform [SNPs passing QC]: Illumina [990,115]	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Human immunodeficiency virus infectious disease
GLTSCR1		22174851	TAS		Disease/Trait: HIV-1 susceptibility; Initial Sample Size: 798 African ancestry; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs3745760-?; SNPs: rs3745760; Context: UTR-3; Risk Allele Frequency: NR; p-Value: 8E-7; OR or beta:     .00; Platform [SNPs passing QC]: Illumina [990,115]	0.0000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Human immunodeficiency virus infectious disease
